price_change, adress, living_area, district, final_price, land_area, date_sold
Fållnäsgatan 69; 6 rum, 68 + 68 m²; Villa, Svedmyra; 560 m² tomt; 1 aug 2016; +19,3%; 7 575 000 kr
Svedmyrastigen 13; 71 + 71 m²; Villa, Enskede; 696 m² tomt; 3 maj 2016; —; 1 354 000 kr
Tanneforsvägen 23; 10 rum, 190 + 27 m²; Villa, Stureby; 737 m² tomt; 1 aug 2016; +3,8%; 9 600 000 kr
Krokvägen 53; 141 + 68 m²; Villa, Enskede; 677 m² tomt; 25 jul 2016; —; 7 000 000 kr
Ornögatan 5; 70 + 77 m²; Villa, Enskede; 516 m² tomt; 27 apr 2016; —; 1 304 000 kr
Hemskogsvägen 212A; 123 + 81 m²; Villa, Enskede; 601 m² tomt; 1 jul 2016; —; 3 000 000 kr
Graningegränd 9; 4 rum, 74 + 74 m²; Villa, Enskede-Stureby; 1 029 m² tomt; 1 aug 2016; +8,4%; 6 500 000 kr
Graningegränd 9; 4 rum, 74 + 74 m²; Villa, Enskede-Stureby; 1 029 m² tomt; 1 aug 2016; +8,4%; 6 500 000 kr
Bägersta Byväg 35; 9 rum, 138 + 76 m²; Villa, Enskede; 505 m² tomt; 12 aug 2016; +12,1%; 9 525 000 kr
Plantskolevägen 31; 136 + 79 m²; Villa, Enskede; 500 m² tomt; 24 aug 2015; —; 10 500 000 kr
Gideågränd 6; 9 rum, 150 + 99 m²; Villa, Enskede; 863 m² tomt; 1 sep 2015; +11,7%; 8 825 000 kr
Svampvägen 181; 78 + 46 m²; Villa, Enskede; 404 m² tomt; 1 sep 2015; —; 8 600 000 kr
Rapphönsvägen 31; 6 rum, 101 + 66 m²; Villa, Enskede; 557 m² tomt; 19 aug 2015; +35,0%; 8 440 000 kr
Godsägarvägen 25; 4 rum, 91 + 71 m²; Villa, Enskede Gård; 599 m² tomt; 1 jul 2016; +44,4%; 7 150 000 kr
Uddeholmsvägen 210B; 135 + 68 m²; Villa, Enskede; 496 m² tomt; 8 jul 2016; —; 10 100 000 kr
Bergkantsvägen 8; 96 + 45 m²; Villa, Enskede; 523 m² tomt; 28 jun 2016; —; 10 450 000 kr
Rapphönsvägen 29; 5 rum, 96 + 96 m²; Villa, Enskede; 554 m² tomt; 15 jul 2016; +4,7%; 7 220 000 kr
Rügenvägen 2; 157 + 85 m²; Villa, Enskede gård; 610 m² tomt; 24 maj 2016; —; 1 781 000 kr
Dammtrappgatan 15; 190 + 60 m²; Villa, Enskede gård; 608 m² tomt; 15 jun 2016; —; 8 550 000 kr
Plantskolevägen 40; 90 + 54 m²; Villa, Enskede; 475 m² tomt; 22 apr 2016; —; 1 768 000 kr
Billerudsvägen 1; 180 + 92 m²; Villa, Enskede; 763 m² tomt; 17 jun 2016; —; 11 000 000 kr
Handelsvägen 65; 65 + 65 m²; Villa, Enskede; 517 m² tomt; 7 jun 2016; —; 9 000 000 kr
Odelbergsvägen 86; 84 + 42 m²; Villa, Enskede; 518 m² tomt; 30 mar 2016; —; 1 786 000 kr
Herrgårdsvägen 26; 129 + 31 m²; Villa, Enskede gård; 639 m² tomt; 10 jun 2016; —; 10 500 000 kr
Sandemarsvägen 10; 5 rum, 65 + 65 m²; Villa, Enskede; 526 m² tomt; 9 maj 2016; +33,0%; 6 250 000 kr
Krokvägen 117; 5 rum, 114 + 138 m²; Villa, Enskede-Tallkrogen; 595 m² tomt; 3 jun 2016; +19,5%; 8 350 000 kr
Herrhagsvägen 18; 5 rum, 180 m²; Villa, Farsta stadsdelsområde; 541 m² tomt; 16 jun 2016; -3,1%; 7 750 000 kr
Lilla Gungans väg 3; 158 + 79 m²; Villa, Enskede; 629 m² tomt; 31 maj 2016; —; 11 100 000 kr
Fållnäsgatan 71; 69 + 69 m²; Villa, Enskede; 531 m² tomt; 18 apr 2016; —; 1 308 000 kr
Hyltevägen 1; 178 + 118 m²; Villa, Enskede; 1 222 m² tomt; 27 maj 2016; —; 12 900 000 kr
Lemmings väg 9; 7 rum, 99 + 91 m²; Villa, Enskede; 585 m² tomt; 27 maj 2016; +17,4%; 7 340 000 kr
Bollstavägen 4; 122 + 59 m²; Villa, Enskede; 744 m² tomt; 24 maj 2016; —; 8 800 000 kr
Herrhagsvägen 96; 69 + 56 m²; Villa, Enskede; 737 m² tomt; 2 maj 2016; —; 1 366 000 kr
Kantarellvägen 24; 5 rum, 130 + 67 m²; Villa, Gamla Enskede; 549 m² tomt; 1 jun 2016; +8,7%; 11 300 000 kr
Medlemsvägen 63; 127 + 63 m²; Villa, Enskede gård; 600 m² tomt; 21 apr 2016; —; 1 777 000 kr
Skönviksvägen 230; 6 rum, 130 + 89 m²; Villa, Stureby; 600 m² tomt; 26 maj 2016; -3,0%; 8 200 000 kr
Hammerstavägen 127; 6 rum, 97 + 91 m²; Villa, Enskede; 568 m² tomt; 12 maj 2016; +15,4%; 8 250 000 kr
Träningsvägen 21; 6 rum, 71 + 67 m²; Villa, Tallkrogen; 352 m² tomt; 25 maj 2016; +4,5%; 7 100 000 kr
Bandhagsvägen 22; 6 rum, 145 + 45 m²; Villa, Stureby; 839 m² tomt; 25 maj 2016; +0,3%; 7 525 000 kr
Maratonvägen 47; 93 m²; Villa, Enskede; 501 m² tomt; 16 apr 2016; —; 7 600 000 kr
Stralsundsgatan 34; 6 rum, 130 + 100 m²; Villa, Enskede; 553 m² tomt; 2 maj 2016; +7,6%; 8 600 000 kr
Skönviksvägen 203; 6 rum, 139 + 15 m²; Villa, Enskede; 994 m² tomt; 2 maj 2016; +2,9%; 7 175 000 kr
Finska gatan 22; 90 + 58 m²; Villa, Enskede; 474 m² tomt; 1 apr 2016; —; 9 075 000 kr
Finska gatan 22; 90 + 58 m²; Villa, Enskede; 474 m² tomt; 1 apr 2016; —; 9 075 000 kr
Margaretavägen 4; 135 + 64 m²; Villa, Enskede; 411 m² tomt; 29 apr 2016; —; 12 550 000 kr
Rapphönsvägen 23; 5 rum, 68 + 68 m²; Villa, Enskede; 544 m² tomt; 12 apr 2016; +4,8%; 6 500 000 kr
Nykvarnsvägen 12; 170 + 90 m²; Villa, Enskede; 1 108 m² tomt; 4 maj 2016; —; 12 200 000 kr
Stafettvägen 12; 5 rum, 88 + 83 m²; Villa, Enskede; 533 m² tomt; 2 maj 2016; +7,6%; 6 400 000 kr
Fiskebyvägen 7; 154 + 18 m²; Villa, Enskede; 911 m² tomt; 2 maj 2016; —; 9 400 000 kr
Krokvägen 40; 170 + 94 m²; Villa, Enskede; 703 m² tomt; 31 mar 2016; —; 10 450 000 kr
Dammtrappgatan 53; 113 + 65 m²; Villa, Enskede gård; 470 m² tomt; 7 apr 2016; —; 9 800 000 kr
Billerudsvägen 1; 8 rum, 240 + 36 m²; Villa, Stureby; 764 m² tomt; 13 apr 2016; +12,8%; 11 000 000 kr
Kulstötarvägen 82; 8 rum, 109 + 60 m²; Villa, Enskede; 545 m² tomt; 31 mar 2016; +10,1%; 7 700 000 kr
Krokvägen 76; 122 + 68 m²; Villa, Enskede; 550 m² tomt; 15 mar 2016; —; 10 400 000 kr
Skönviksvägen 223; 160 + 80 m²; Villa, Enskede; 744 m² tomt; 15 feb 2016; —; 10 800 000 kr
Bollstavägen 4; 5 rum, 153 + 23 m²; Villa, Stureby; 744 m² tomt; 20 mar 2016; +10,1%; 8 800 000 kr
Fiskebyvägen 7; 5 rum, 154 + 18 m²; Villa, Enskede; 912 m² tomt; 19 mar 2016; +10,9%; 9 400 000 kr
Handelsvägen 65; 7 rum, 105 + 102 m²; Villa, Gamla Enskede; 517 m² tomt; 16 mar 2016; +7,3%; 8 800 000 kr
Kålgårdsvägen 30; 3 rum, 64 + 64 m²; Villa, Enskede Gård; 539 m² tomt; 29 feb 2016; +21,2%; 6 900 000 kr
Lemmings väg 57; 5 rum, 67 + 62 m²; Villa, Enskede; 549 m² tomt; 1 mar 2016; +3,5%; 5 950 000 kr
Livlandsgatan 159; 76 + 47 m²; Villa, Enskede; 507 m² tomt; 25 feb 2016; —; 9 125 000 kr
Lessebovägen 137; 75 + 73 m²; Villa, Enskede; 823 m² tomt; 29 jan 2016; —; 6 200 000 kr
Graningegränd 4; 93 + 91 m²; Villa, Stureby; 770 m² tomt; 1 feb 2016; -2,9%; 6 750 000 kr
Amatörvägen 47; 6 rum, 70 + 75 m²; Villa, Enskede; 502 m² tomt; 29 jan 2016; +7,6%; 5 650 000 kr
Kantarellvägen 13; 140 + 90 m²; Villa, Enskede; 518 m² tomt; 29 jan 2016; —; 10 700 000 kr
Lingvägen 75; 5 rum, 69 + 58 m²; Villa, Enskede; 494 m² tomt; 1 feb 2016; +27,0%; 6 350 000 kr
Östrandsvägen 29; 123 + 76 m²; Villa, Enskede; 751 m² tomt; 15 jan 2016; —; 9 350 000 kr
Lingvägen 71; 5 rum, 135 + 30 m²; Villa, Tallkrogen; 518 m² tomt; 5 jan 2016; +21,0%; 8 225 000 kr
Kantarellvägen 1; 125 + 67 m²; Villa, Enskede; 626 m² tomt; 4 jan 2016; —; 11 100 000 kr
Tallkrogsvägen 105; 97 + 97 m²; Villa, Enskede; 526 m² tomt; 13 okt 2015; —; 1 106 000 kr
Godsägarvägen 24; 123 + 63 m²; Villa, Enskede gård; 685 m² tomt; 4 jan 2016; —; 11 300 000 kr
Björkvägen 1; 129 + 78 m²; Villa, Enskede; 464 m² tomt; 1 dec 2015; —; 9 710 000 kr
Pommerska gatan 110; 79 + 44 m²; Villa, Enskede; 566 m² tomt; 18 dec 2015; —; 8 400 000 kr
Tussmötevägen 218; 95 + 73 m²; Villa, Enskede; 1 252 m² tomt; 1 okt 2015; —; 15 800 000 kr
Släggvägen 11; 5 rum, 91 + 85 m²; Villa, Tallkrogen; 440 m² tomt; 4 dec 2015; +14,6%; 6 850 000 kr
Torögatan 100; 5 rum, 70 + 70 m²; Villa, Enskede; 548 m² tomt; 19 nov 2015; +21,9%; 6 520 000 kr
Pärkspelsvägen 10; 5 rum, 70 + 70 m²; Villa, Enskede; 612 m² tomt; 12 nov 2015; +3,9%; 5 610 000 kr
Maratonvägen 43; 4 rum, 95 + 48 m²; Villa, Tallkrogen; 501 m² tomt; 27 nov 2015; +24,9%; 8 680 000 kr
Herrhagsvägen 49; 7 rum, 95 + 65 m²; Villa, Tallkrogen; 552 m² tomt; 28 okt 2015; +16,8%; 7 000 000 kr
Herrhagsvägen 49; 7 rum, 95 + 65 m²; Villa, Tallkrogen; 552 m² tomt; 28 okt 2015; +16,8%; 7 000 000 kr
Murklevägen 90; 102 + 50 m²; Villa, Enskede; 441 m² tomt; 30 okt 2015; —; 8 500 000 kr
Fållnäsgatan 71; 69 + 69 m²; Villa, Enskede; 531 m² tomt; 2 nov 2015; —; 6 750 000 kr
Nämdögatan 5; 3 rum, 69 + 71 m²; Villa, Enskede; 581 m² tomt; 29 okt 2015; +19,0%; 5 770 000 kr
Rörsoppsvägen 12; 135 + 70 m²; Villa, Enskede; 558 m² tomt; 9 okt 2015; —; 12 800 000 kr
Tussmötevägen 217; 174 + 91 m²; Villa, Enskede; 1 043 m² tomt; 29 jan 2016; —; 9 425 000 kr
Häringevägen 3; 6 rum, 66 + 63 m²; Villa, Enskede; 448 m² tomt; 5 feb 2016; +29,1%; 7 555 000 kr
Skutskärsvägen 11; 106 + 210 m²; Villa, Enskede; 985 m² tomt; 29 jan 2016; —; 8 500 000 kr
Olympiavägen 128; 105 + 105 m²; Villa, Enskede; 568 m² tomt; 22 jan 2016; —; 6 200 000 kr
Ängsvägen 21; 6 rum, 170 + 94 m²; Villa, Gamla Enskede; 704 m² tomt; 5 feb 2016; +17,4%; 10 450 000 kr
Olympiavägen 94; 72 + 73 m²; Villa, Enskede; 471 m² tomt; 7 jan 2016; —; 6 120 000 kr
Estlandsgatan 140; 6 rum, 102 + 66 m²; Villa, Enskedefältet; 498 m² tomt; 18 dec 2015; +16,5%; 8 730 000 kr
Runövägen 14; 103 + 60 m²; Villa, Enskede; 538 m² tomt; 4 dec 2015; —; 9 200 000 kr
Nykvarnsvägen 12; 8 rum, 202 + 71 m²; Villa, Stureby; 1 109 m² tomt; 14 jan 2016; +10,9%; 12 200 000 kr
Enskedevägen 25; 5 rum, 105 + 59 m²; Villa, Gamla Enskede; 570 m² tomt; 1 dec 2015; +8,9%; 8 600 000 kr
Handelsvägen 44; 138 + 121 m²; Villa, Enskede; 499 m² tomt; 29 okt 2015; —; 8 236 000 kr
Bandhagsvägen 44; 7 rum, 167 + 89 m²; Villa, Enskede; 849 m² tomt; 7 dec 2015; +21,8%; 10 900 000 kr
Plantskolevägen 69; 8 rum, 163 + 86 m²; Villa, Enskede-Årsta-Vantör; 721 m² tomt; 1 dec 2015; +18,3%; 11 650 000 kr
Tanneforsvägen 28; 108 + 64 m²; Villa, Enskede; 678 m² tomt; 1 dec 2015; —; 8 000 000 kr
Livlandsgatan 159; 5 rum, 80 + 41 m²; Villa, Enskede; 507 m² tomt; 11 dec 2015; +7,4%; 9 125 000 kr
Muskögatan 27; 125 + 42 m²; Villa, Enskede; 540 m² tomt; 20 okt 2015; —; 7 500 000 kr
Graningegränd 16; 6 rum, 160 + 25 m²; Villa, Enskede; 680 m² tomt; 16 nov 2015; —; 6 900 000 kr
Backvägen 15; 4 rum, 72 + 31 m²; Villa, Enskede; 360 m² tomt; 20 nov 2015; —; 8 500 000 kr
Krokvägen 76; 7 rum, 144 + 67 m²; Villa, Enskede-Årsta-Vantör; 550 m² tomt; 30 nov 2015; -3,3%; 10 400 000 kr
Finska gatan 9; 6 rum, 99 + 71 m²; Villa, Enskede; 630 m² tomt; 2 nov 2015; +2,3%; 8 175 000 kr
Lemmings väg 23; 6 rum, 67 + 60 m²; Villa, Tallkrogen; 582 m² tomt; 2 nov 2015; -3,5%; 4 800 000 kr
Skutskärsvägen 11; 7 rum, 191 + 177 m²; Villa, Enskede; 985 m² tomt; 20 nov 2015; +35,4%; 8 800 000 kr
Munksundsgatan 10; 119 + 120 m²; Villa, Enskede; 1 101 m² tomt; 11 aug 2015; —; 7 900 000 kr
Nådendalsvägen 3; 96 + 47 m²; Villa, Enskede; 565 m² tomt; 28 okt 2015; —; 5 000 000 kr
Gamla Dalarövägen 16; 88 + 53 m²; Villa, Enskede; 559 m² tomt; 2 nov 2015; —; 8 600 000 kr
Lemmings väg 18; 6 rum, 86 + 50 m²; Villa, Tallkrogen; 461 m² tomt; 29 okt 2015; +16,5%; 6 700 000 kr
Odelbergsvägen 76; 6 rum, 149 + 79 m²; Villa, Enskede; 549 m² tomt; 30 jun 2015; -4,1%; 10 400 000 kr
Kulstötarvägen 9; 3 rum, 66 + 66 m²; Villa, Tallkrogen; 445 m² tomt; 29 okt 2015; +4,5%; 4 800 000 kr
Lemmings väg 24; 55 + 50 m²; Villa, Enskede; 464 m² tomt; 6 okt 2015; —; 1 091 000 kr
Muskögatan 27; 125 + 42 m²; Villa, Enskede; 540 m² tomt; 20 okt 2015; —; 7 500 000 kr
Olympiavägen 128; 8 rum, 105 + 105 m²; Villa, Farsta stadsdelsområde; 569 m² tomt; 6 nov 2015; +4,2%; 6 200 000 kr
Olympiavägen 128; 8 rum, 105 + 105 m²; Villa, Farsta stadsdelsområde; 569 m² tomt; 6 nov 2015; +4,2%; 6 200 000 kr
Victor Balcks väg 182; 4 rum, 85 + 42 m²; Villa, Enskede; 553 m² tomt; 12 okt 2015; -1,7%; 5 400 000 kr
Tussmötevägen 217; 8 rum, 216 + 100 m²; Villa, Enskede-Årsta-Vantör; 1 043 m² tomt; 1 nov 2015; +5,9%; 9 425 000 kr
Östrandsvägen 29; 8 rum, 150 + 82 m²; Villa, Enskede-Årsta-Vantör; 751 m² tomt; 1 nov 2015; +7,5%; 9 350 000 kr
Skönviksvägen 223; 6 rum, 156 + 78 m²; Villa, Stureby; 744 m² tomt; 31 okt 2015; +10,2%; 10 800 000 kr
Munksjövägen 10; 200 + 120 m²; Villa, Enskede; 728 m² tomt; 9 okt 2015; —; 7 757 000 kr
Maratonvägen 88; 5 rum, 142 + 98 m²; Villa, Enskede; 560 m² tomt; 9 okt 2015; +18,6%; 7 650 000 kr
Enskedevägen 39; 132 m²; Villa, Enskede; 500 m² tomt; 1 okt 2015; —; 9 300 000 kr
Krokvägen 135; 6 rum, 65 + 65 m²; Villa, Enskede; 578 m² tomt; 9 okt 2015; +36,5%; 6 790 000 kr
Grödingegatan 5; 7 rum, 97 + 97 m²; Villa, Farsta stadsdelsområde; 630 m² tomt; 1 okt 2015; +15,8%; 8 050 000 kr
Nykvarnsvägen 11; 7 rum, 178 + 1 m²; Villa, Stureby; 1 222 m² tomt; 23 okt 2015; +3,3%; 12 600 000 kr
Viborgska vägen 43; 3 rum, 79 + 566 m²; Villa, Enskede; 566 m² tomt; 22 okt 2015; +20,1%; 8 400 000 kr
Finska gatan 22; 90 + 58 m²; Villa, Enskede-Årsta-Vantör; 101 389 kr/m²; 22 okt 2015; +14,8%; 9 125 000 kr
Kålgårdsvägen 7; 15 m²; Villa, Enskede gård; 660 m² tomt; 1 okt 2015; —; 6 000 000 kr
Tussmötevägen 234; 7 rum, 145 + 139 m²; Villa, Stureby; 1 221 m² tomt; 30 sep 2015; +14,1%; 9 700 000 kr
Diskusvägen 35; 69 + 69 m²; Villa, Enskede; 491 m² tomt; 1 okt 2015; —; 8 500 000 kr
Östanåvägen 25; 168 + 96 m²; Villa, Enskede; 999 m² tomt; 23 sep 2015; —; 9 900 000 kr
Hemskogsvägen 219; 5 rum, 129 + 86 m²; Villa, Enskede; 1 063 m² tomt; 1 sep 2015; +36,2%; 10 200 000 kr
Träningsvägen 14; 99 + 54 m²; Villa, Enskede; 365 m² tomt; 14 sep 2015; —; 7 400 000 kr
Kulstötarvägen 3; 6 rum, 67 + 67 m²; Villa, Enskede; 445 m² tomt; 15 sep 2015; +22,4%; 6 700 000 kr
Rapphönsvägen 5; 5 rum, 87 + 65 m²; Villa, Tallkrogen; 499 m² tomt; 15 sep 2015; +19,1%; 6 900 000 kr
Riskvägen 18; 130 + 61 m²; Villa, Enskede; 932 m² tomt; 17 sep 2015; —; 9 750 000 kr
Fållnäsgatan 77; 4 rum, 70 + 70 m²; Villa, Enskede; 578 m² tomt; 15 jul 2015; -1,7%; 5 700 000 kr
Kantarellvägen 13; 6 rum, 158 + 83 m²; Villa, Gamla Enskede; 518 m² tomt; 2 okt 2015; +19,0%; 10 700 000 kr
Solvägen 9; 115 + 68 m²; Villa, Enskede; 603 m² tomt; 1 sep 2015; —; 10 250 000 kr
Victor Balcks väg 113; 4 rum, 54 + 52 m²; Villa, Tallkrogen; 89 815 kr/m²; 28 sep 2015; +3,2%; 4 850 000 kr
Estlandsgatan 135; 55 + 34 m²; Villa, Enskede; 509 m² tomt; 1 sep 2015; —; 7 525 000 kr
Olympiavägen 94; 4 rum, 72 + 60 m²; Villa, Enskede; 471 m² tomt; 24 sep 2015; +36,0%; 6 120 000 kr
Sågverksgatan 8; 115 + 82 m²; Villa, Enskede; 755 m² tomt; 14 aug 2015; —; 9 400 000 kr
Källvägen 17; 5 rum, 116 + 63 m²; Villa, Enskede; 650 m² tomt; 14 aug 2015; +21,9%; 8 525 000 kr
Diskusvägen 31; 4 rum, 83 + 69 m²; Villa, Enskede; 551 m² tomt; 5 jun 2015; +13,3%; 5 100 000 kr
Wormsövägen 24; 120 + 86 m²; Villa, Enskede; 540 m² tomt; 14 aug 2015; —; 9 250 000 kr
Margaretavägen 64; 7 rum, 135 + 64 m²; Villa, Enskede; 567 m² tomt; 14 aug 2015; +25,2%; 12 500 000 kr
Runövägen 14; 5 rum, 103 + 60 m²; Villa, Enskede; 538 m² tomt; 19 sep 2015; +22,7%; 9 200 000 kr
Maratonvägen 84; 6½ rum, 138 + 60 m²; Villa, Enskede; 560 m² tomt; 14 aug 2015; +9,1%; 6 000 000 kr
Grycksbovägen 52; 99 + 99 m²; Villa, Enskede; 933 m² tomt; 31 jul 2015; —; 7 000 000 kr
Grycksbovägen 52; 99 + 99 m²; Villa, Enskede; 933 m² tomt; 31 jul 2015; —; 7 000 000 kr
Kantarellvägen 1; 6 rum, 142 + 73 m²; Villa, Enskede-Årsta-Vantör; 626 m² tomt; 16 sep 2015; +11,6%; 11 100 000 kr
Finska gatan 49; 5 rum, 113 + 48 m²; Villa, Enskedefältet; 630 m² tomt; 3 aug 2015; +17,1%; 8 200 000 kr
Savolaksvägen 13; 85 + 53 m²; Villa, Enskede; 492 m² tomt; 31 jul 2015; —; 7 100 000 kr
Finska gatan 24; 104 + 63 m²; Villa, Enskede; 494 m² tomt; 29 jul 2015; —; 9 100 000 kr
Björkvägen 1; 5 rum, 134 + 78 m²; Villa, Enskede-Årsta-Vantör; 465 m² tomt; 10 sep 2015; +4,9%; 9 700 000 kr
Forstmästarvägen 30; 170 + 60 m²; Villa, Enskede; 678 m² tomt; 3 aug 2015; —; 9 025 000 kr
Gamla Dalarövägen 16; 4 rum, 106 + 50 m²; Villa, Enskede; 560 m² tomt; 9 sep 2015; +38,7%; 8 600 000 kr
Maratonvägen 49; 9 rum, 129 + 63 m²; Villa, Tallkrogen; 501 m² tomt; 31 jul 2015; +14,5%; 7 900 000 kr
Enskedevägen 145; 98 + 45 m²; Villa, Enskede; 517 m² tomt; 3 aug 2015; —; 7 550 000 kr
Sandemarsvägen 18; 205 + 70 m²; Villa, Enskede; 1 378 m² tomt; 31 jul 2015; —; 9 600 000 kr
Victor Balcks väg 122; 69 + 65 m²; Villa, Enskede Tallkrogen; 373 m² tomt; 6 jul 2015; +18,1%; 5 900 000 kr
Kulstötarvägen 47; 5 rum, 63 + 60 m²; Villa, Enskede Tallkrogen; 465 m² tomt; 24 jul 2015; -1,8%; 5 550 000 kr
Muskögatan 27; 5 rum, 125 + 541 m²; Villa, Enskede; 541 m² tomt; 4 sep 2015; +0,0%; 7 500 000 kr
Häringevägen 1; 90 + 66 m²; Villa, Enskede; 446 m² tomt; 17 jul 2015; —; 6 675 000 kr
Uddeholmsvägen 237; 120 + 40 m²; Villa, Enskede; 912 m² tomt; 24 jul 2015; —; 8 525 000 kr
Sågverksgatan 44; 110 + 58 m²; Villa, Enskede; 798 m² tomt; 20 jul 2015; —; 8 400 000 kr
Mölndalsbacken 118; 4 rum, 98 + 49 m²; Villa, Stureby; 60 513 kr/m²; 3 sep 2015; +15,7%; 5 900 000 kr
Mörkövägen 51; 70 + 70 m²; Villa, Enskede; 440 m² tomt; 17 jul 2015; —; 4 500 000 kr
Morkullsvägen 15; 5 rum, 65 + 65 m²; Villa, Enskede; 543 m² tomt; 15 jul 2015; +22,8%; 6 750 000 kr
Livlandsgatan 112; 145 + 78 m²; Villa, Enskede; 500 m² tomt; 17 jul 2015; —; 9 400 000 kr
Uddeholmsvägen 225; 100 + 66 m²; Villa, Enskede; 800 m² tomt; 23 jun 2015; —; 8 500 000 kr
Kubikenborgsvägen 7; 130 + 40 m²; Villa, Enskede; 694 m² tomt; 15 jul 2015; —; 9 000 000 kr
Kålgårdsvägen 11; 6 rum, 130 + 36 m²; Villa, Enskede; 671 m² tomt; 10 jul 2015; +1,9%; 7 900 000 kr
Tallkrogsvägen 34; 66 + 62 m²; Villa, Enskede; 526 m² tomt; 2 jul 2015; —; 5 625 000 kr
Kålgårdsvägen 2; 65 + 65 m²; Villa, Enskede gård; 536 m² tomt; 15 jun 2015; —; 6 775 000 kr
Sotholmsvägen 5; 98 + 46 m²; Villa, Enskede; 645 m² tomt; 3 jul 2015; —; 7 600 000 kr
Lemmings väg 34; 65 + 78 m²; Villa, Enskede; 488 m² tomt; 15 jun 2015; —; 5 550 000 kr
Hammerstavägen 90; 5 rum, 67 + 55 m²; Villa, Enskede; 489 m² tomt; 29 jun 2015; +19,4%; 5 700 000 kr
Skärblackavägen 32; 5½ rum, 145 + 68 m²; Villa, Enskede; 728 m² tomt; 1 jul 2015; +7,9%; 7 550 000 kr
Tussmötevägen 286; 6 rum, 103 + 103 m²; Villa, Enskede; 748 m² tomt; 29 jun 2015; -2,5%; 5 800 000 kr
Dammtrappgatan 26; 114 + 52 m²; Villa, Enskede gård; 626 m² tomt; 29 jun 2015; —; 8 500 000 kr
Stralsundsgatan 40; 93 + 41 m²; Villa, Enskede; 553 m² tomt; 1 jul 2015; —; 8 700 000 kr
Skåpaforsvägen 12; 4 rum, 92 + 49 m²; Villa, Enskede; 740 m² tomt; 26 jun 2015; +14,1%; 6 725 000 kr
Murklevägen 88; 78 + 46 m²; Villa, Enskede; 441 m² tomt; 12 jun 2015; —; 7 250 000 kr
Muskögatan 17; 82 + 29 m²; Villa, Enskede; 543 m² tomt; 22 jun 2015; —; 6 850 000 kr
Muskögatan 17; 82 + 29 m²; Villa, Enskede; 543 m² tomt; 22 jun 2015; —; 6 850 000 kr
Skärblackavägen 21; 4 rum, 124 + 61 m²; Villa, Enskede; 1 002 m² tomt; 25 maj 2015; +17,8%; 7 415 000 kr
Herrhagsvägen 67; 5 rum, 120 + 50 m²; Villa, Enskede; 557 m² tomt; 23 jun 2015; +18,8%; 6 770 000 kr
Maratonvägen 119; 4 rum, 54 + 54 m²; Villa, Tallkrogen; 488 m² tomt; 29 jun 2015; +0,6%; 4 500 000 kr
Vargövägen 24; 115 + 70 m²; Villa, Enskede; 860 m² tomt; 1 jun 2015; —; 6 850 000 kr
Bägersta Byväg 5; 68 + 40 m²; Villa, Enskede; 478 m² tomt; 18 jun 2015; —; 6 825 000 kr
Lessebovägen 106; 152 + 95 m²; Villa, Enskede; 989 m² tomt; 15 jun 2015; —; 7 710 000 kr
Tussmötevägen 223; 140 + 70 m²; Villa, Enskede; 1 049 m² tomt; 15 jun 2015; —; 9 110 000 kr
Herrhagsvägen 84; 4 rum, 68 + 54 m²; Villa, Tallkrogen; 585 m² tomt; 20 apr 2015; +18,9%; 5 500 000 kr
Olympiavägen 123; 4 rum, 64 + 64 m²; Villa, Enskede; 454 m² tomt; 2 jun 2015; +33,3%; 6 100 000 kr
Släggvägen 14; 7 rum, 108 + 67 m²; Villa, Enskede; 643 m² tomt; 11 jun 2015; —; 7 000 000 kr
Finska gatan 24; 6 rum, 171 m²; Villa, Enskede-Årsta-Vantör; 53 216 kr/m²; 22 jul 2015; +21,7%; 9 100 000 kr
Timmerkörargränd 5; 5 rum, 90 + 100 m²; Villa, Stureby; 760 m² tomt; 10 jun 2015; -1,8%; 6 725 000 kr
Ålandsvägen 11; 76 + 43 m²; Villa, Enskede; 513 m² tomt; 1 jun 2015; —; 7 000 000 kr
Olympiavägen 128; 7 rum, 105 + 105 m²; Villa, Enskede; 568 m² tomt; 29 maj 2015; +1,9%; 5 860 000 kr
Olympiavägen 54; 54 + 54 m²; Villa, Enskede; 506 m² tomt; 29 maj 2015; —; 5 175 000 kr
Lingvägen 78; 69 + 69 m²; Villa, Enskede; 568 m² tomt; 24 mar 2015; —; 6 100 000 kr
Kramforsgränd 4; 122 + 84 m²; Villa, Enskede; 894 m² tomt; 7 maj 2015; +25,0%; 6 870 000 kr
Lingvägen 50; 117 + 93 m²; Villa, Enskede; 558 m² tomt; 4 maj 2015; —; 1 113 000 kr
Lemmings väg 50; 7 rum, 96 + 96 m²; Villa, Tallkrogen; 522 m² tomt; 13 maj 2015; +0,0%; 5 795 000 kr
Klamparbacken 6; 5 rum, 107 + 63 m²; Villa, Enskede; 600 m² tomt; 29 apr 2015; +6,9%; 7 475 000 kr
Östrandsvägen 37; 11 rum, 216 + 102 m²; Villa, Enskede; 858 m² tomt; 29 apr 2015; +4,4%; 9 400 000 kr
Nämdögatan 6; 70 + 120 m²; Villa, Enskede; 514 m² tomt; 30 mar 2015; —; 1 103 000 kr
Kubikenborgsvägen 14; 150 + 112 m²; Villa, Enskede; 792 m² tomt; 15 apr 2015; —; 6 895 000 kr
